% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.268	1	1	227	9	1	28	4587
2.269	1	1	227	10	1	28	4587
2.27	1	1	228	1	1	28	4587
2.271	1	1	228	2	1	28	4587
2.272	1	1	228	3	1	28	4587
2.273	1	1	228	4	1	28	4587
2.274	1	1	228	5	1	28	4587
2.275	1	1	228	6	1	28	4587
2.276	1	1	228	7	1	28	4587
2.277	1	1	228	8	1	28	4587
2.278	1	1	228	9	1	28	4587
2.279	1	1	228	10	1	28	4587
2.28	1	1	229	1	1	28	4587
2.281	1	1	229	2	1	28	4587
2.282	1	1	229	3	1	28	4587
2.283	1	1	229	4	1	28	4587
2.284	1	1	229	5	1	28	4587
2.285	1	1	229	6	1	28	4587
2.286	1	1	229	7	1	28	4587
2.287	1	1	229	8	1	28	4587
2.288	1	1	229	9	1	28	4587
2.289	1	1	229	10	1	28	4587
2.29	1	1	230	1	1	28	4587
2.291	1	1	230	2	1	28	4587
2.292	1	1	230	3	1	28	4587
2.293	1	1	230	4	1	28	4587
2.294	1	1	230	5	1	28	4587
2.295	1	1	230	6	1	28	4587
2.296	1	1	230	7	1	28	4587
2.297	1	1	230	8	1	28	4587
2.298	1	1	230	9	1	28	4587
2.299	1	1	230	10	1	28	4587
2.3	1	1	231	1	1	28	4587
2.301	1	1	231	2	1	28	4587
2.302	1	1	231	3	1	28	4587
2.303	1	1	231	4	1	28	4587
2.304	1	1	231	5	1	28	4587
2.305	1	1	231	6	1	28	4587
2.306	1	1	231	7	1	28	4587
2.307	1	1	231	8	1	28	4587
2.308	1	1	231	9	1	28	4587
2.309	1	1	231	10	1	28	4587
2.31	1	1	232	1	1	28	4587
2.311	1	1	232	2	1	28	4587
2.312	1	1	232	3	1	28	4587
2.313	1	1	232	4	1	28	4587
2.314	1	1	232	5	1	28	4587
2.315	1	1	232	6	1	28	4587
2.316	1	1	232	7	1	28	4587
2.317	1	1	232	8	1	28	4587
2.318	1	1	232	9	1	28	4587
2.319	1	1	232	10	1	28	4587
2.32	1	1	233	1	1	28	4587
2.321	1	1	233	2	1	28	4587
2.322	1	1	233	3	1	28	4587
2.323	1	1	233	4	1	28	4587
2.324	1	1	233	5	1	28	4587
2.325	1	1	233	6	1	28	4587
2.326	1	1	233	7	1	28	4587
2.327	1	1	233	8	1	28	4587
2.328	1	1	233	9	1	28	4587
2.329	1	1	233	10	1	28	4587
2.33	1	1	234	1	1	28	4587
2.331	1	1	234	2	1	28	4587
2.332	1	1	234	3	1	28	4587
2.333	1	1	234	4	1	28	4587
2.334	1	1	234	5	1	28	4587
2.335	1	1	234	6	1	28	4587
2.336	1	1	234	7	1	28	4587
2.337	1	1	234	8	1	28	4587
2.338	1	1	234	9	1	28	4587
2.339	1	1	234	10	1	28	4587
2.34	1	1	235	1	1	28	4587
2.341	1	1	235	2	1	28	4587
2.342	1	1	235	3	1	28	4587
2.343	1	1	235	4	1	28	4587
2.344	1	1	235	5	1	28	4587
2.345	1	1	235	6	1	28	4587
2.346	1	1	235	7	1	28	4587
2.347	1	1	235	8	1	28	4587
2.348	1	1	235	9	1	28	4587
2.349	1	1	235	10	1	28	4587
2.35	1	1	236	1	1	28	4587
2.351	1	1	236	2	1	28	4587
2.352	1	1	236	3	1	28	4587
2.353	1	1	236	4	1	28	4587
2.354	1	1	236	5	1	28	4587
2.355	1	1	236	6	1	28	4587
2.356	1	1	236	7	1	28	4587
2.357	1	1	236	8	1	28	4587
2.358	1	1	236	9	1	28	4587
2.359	1	1	236	10	1	28	4587
2.36	1	1	237	1	1	28	4587
2.361	1	1	237	2	1	28	4587
2.362	1	1	237	3	1	28	4587
2.363	1	1	237	4	1	28	4587
2.364	1	1	237	5	1	28	4587
2.365	1	1	237	6	1	28	4587
2.366	1	1	237	7	1	28	4587
2.367	1	1	237	8	1	28	4587
2.368	1	1	237	9	1	28	4587
2.369	1	1	237	10	1	28	4587
2.37	1	1	238	1	1	28	4587
2.371	1	1	238	2	1	28	4587
2.372	1	1	238	3	1	28	4587
2.373	1	1	238	4	1	28	4587
2.374	1	1	238	5	1	28	4587
2.375	1	1	238	6	1	28	4587
2.376	1	1	238	7	1	28	4587
2.377	1	1	238	8	1	28	4587
2.378	1	1	238	9	1	28	4587
2.379	1	1	238	10	1	28	4587
2.38	1	1	239	1	1	28	4587
2.381	1	1	239	2	1	28	4587
2.382	1	1	239	3	1	28	4587
2.383	1	1	239	4	1	28	4587
2.384	1	1	239	5	1	28	4587
2.385	1	1	239	6	1	28	4587
2.386	1	1	239	7	1	28	4587
2.387	1	1	239	8	1	28	4587
2.388	1	1	239	9	1	28	4587
2.389	1	1	239	10	1	28	4587
2.39	1	1	240	1	1	28	4587
2.391	1	1	240	2	1	28	4587
2.392	1	1	240	3	1	28	4587
2.393	1	1	240	4	1	28	4587
2.394	1	1	240	5	1	28	4587
2.395	1	1	240	6	1	28	4587
2.396	1	1	240	7	1	28	4587
2.397	1	1	240	8	1	28	4587
2.398	1	1	240	9	1	28	4587
2.399	1	1	240	10	1	28	4587
2.4	1	1	241	1	1	28	4587
2.401	1	1	241	2	1	28	4587
2.402	1	1	241	3	1	28	4587
2.403	1	1	241	4	1	28	4587
2.404	1	1	241	5	1	28	4587
2.405	1	1	241	6	1	28	4587
2.406	1	1	241	7	1	28	4587
2.407	1	1	241	8	1	28	4587
2.408	1	1	241	9	1	28	4587
2.409	1	1	241	10	1	28	4587
2.41	1	1	242	1	1	28	4587
2.411	1	1	242	2	1	28	4587
2.412	1	1	242	3	1	28	4587
2.413	1	1	242	4	1	28	4587
2.414	1	1	242	5	1	28	4587
2.415	1	1	242	6	1	28	4587
2.416	1	1	242	7	1	28	4587
2.417	1	1	242	8	1	28	4587
2.418	1	1	242	9	1	28	4587
2.419	1	1	242	10	1	28	4587
2.42	1	1	243	1	1	28	4587
2.421	1	1	243	2	1	28	4587
2.422	1	1	243	3	1	28	4587
2.423	1	1	243	4	1	28	4587
2.424	1	1	243	5	1	28	4587
2.425	1	1	243	6	1	28	4587
2.426	1	1	243	7	1	28	4587
2.427	1	1	243	8	1	28	4587
2.428	1	1	243	9	1	28	4587
2.429	1	1	243	10	1	28	4587
2.43	1	1	244	1	1	28	4587
2.431	1	1	244	2	1	28	4587
2.432	1	1	244	3	1	28	4587
2.433	1	1	244	4	1	28	4587
2.434	1	1	244	5	1	28	4587
2.435	1	1	244	6	1	28	4587
2.436	1	1	244	7	1	28	4587
2.437	1	1	244	8	1	28	4587
2.438	1	1	244	9	1	28	4587
2.439	1	1	244	10	1	28	4587
2.44	1	1	245	1	1	28	4587
2.441	1	1	245	2	1	28	4587
2.442	1	1	245	3	1	28	4587
2.443	1	1	245	4	1	28	4587
2.444	1	1	245	5	1	28	4587
2.445	1	1	245	6	1	28	4587
2.446	1	1	245	7	1	28	4587
2.447	1	1	245	8	1	28	4587
2.448	1	1	245	9	1	28	4587
2.449	1	1	245	10	1	28	4587
2.45	1	1	246	1	1	28	4587
2.451	1	1	246	2	1	28	4587
2.452	1	1	246	3	1	28	4587
2.453	1	1	246	4	1	28	4587
2.454	1	1	246	5	1	28	4587
2.455	1	1	246	6	1	28	4587
2.456	1	1	246	7	1	28	4587
2.457	1	1	246	8	1	28	4587
2.458	1	1	246	9	1	28	4587
2.459	1	1	246	10	1	28	4587
2.46	1	1	247	1	1	28	4587
2.461	1	1	247	2	1	28	4587
2.462	1	1	247	3	1	28	4587
2.463	1	1	247	4	1	28	4587
2.464	1	1	247	5	1	28	4587
2.465	1	1	247	6	1	28	4587
2.466	1	1	247	7	1	28	4587
2.467	1	1	247	8	1	28	4587
2.468	1	1	247	9	1	28	4587
2.469	1	1	247	10	1	28	4587
2.47	1	1	248	1	1	28	4587
2.471	1	1	248	2	1	28	4587
2.472	1	1	248	3	1	28	4587
2.473	1	1	248	4	1	28	4587
2.474	1	1	248	5	1	28	4587
2.475	1	1	248	6	1	28	4587
2.476	1	1	248	7	1	28	4587
2.477	1	1	248	8	1	28	4587
2.478	1	1	248	9	1	28	4587
2.479	1	1	248	10	1	28	4587
2.48	1	1	249	1	1	28	4587
2.481	1	1	249	2	1	28	4587
2.482	1	1	249	3	1	28	4587
2.483	1	1	249	4	1	28	4587
2.484	1	1	249	5	1	28	4587
2.485	1	1	249	6	1	28	4587
2.486	1	1	249	7	1	28	4587
2.487	1	1	249	8	1	28	4587
2.488	1	1	249	9	1	28	4587
2.489	1	1	249	10	1	28	4587
2.49	1	1	250	1	1	28	4587
2.491	1	1	250	2	1	28	4587
2.492	1	1	250	3	1	28	4587
2.493	1	1	250	4	1	28	4587
2.494	1	1	250	5	1	28	4587
2.495	1	1	250	6	1	28	4587
2.496	1	1	250	7	1	28	4587
2.497	1	1	250	8	1	28	4587
2.498	1	1	250	9	1	28	4587
2.499	1	1	250	10	1	28	4587
2.5	1	1	251	1	1	28	4587
2.501	1	1	251	2	1	28	4587
2.502	1	1	251	3	1	28	4587
2.503	1	1	251	4	1	28	4587
2.504	1	1	251	5	1	28	4587
2.505	1	1	251	6	1	28	4587
2.506	1	1	251	7	1	28	4587
2.507	1	1	251	8	1	28	4587
2.508	1	1	251	9	1	28	4587
2.509	1	1	251	10	1	28	4587
2.51	1	1	252	1	1	28	4587
2.511	1	1	252	2	1	28	4587
2.512	1	1	252	3	1	28	4587
2.513	1	1	252	4	1	28	4587
2.514	1	1	252	5	1	28	4587
2.515	1	1	252	6	1	28	4587
2.516	1	1	252	7	1	28	4587
2.517	1	1	252	8	1	28	4587
2.518	1	1	252	9	1	28	4587
2.519	1	1	252	10	1	28	4587
2.52	1	1	253	1	1	28	4587
2.521	1	1	253	2	1	28	4587
2.522	1	1	253	3	1	28	4587
2.523	1	1	253	4	1	28	4587
2.524	1	1	253	5	1	28	4587
2.525	1	1	253	6	1	28	4587
2.526	1	1	253	7	1	28	4587
2.527	1	1	253	8	1	28	4587
2.528	1	1	253	9	1	28	4587
2.529	1	1	253	10	1	28	4587
2.53	1	1	254	1	1	28	4587
2.531	1	1	254	2	1	28	4587
2.532	1	1	254	3	1	28	4587
2.533	1	1	254	4	1	28	4587
2.534	1	1	254	5	1	28	4587
2.535	1	1	254	6	1	28	4587
2.536	1	1	254	7	1	28	4587
2.537	1	1	254	8	1	28	4587
2.538	1	1	254	9	1	28	4587
2.539	1	1	254	10	1	28	4587
2.54	1	1	255	1	1	28	4587
2.541	1	1	255	2	1	28	4587
2.542	1	1	255	3	1	28	4587
2.543	1	1	255	4	1	28	4587
2.544	1	1	255	5	1	28	4587
2.545	1	1	255	6	1	28	4587
2.546	1	1	255	7	1	28	4587
2.547	1	1	255	8	1	28	4587
2.548	1	1	255	9	1	28	4587
2.549	1	1	255	10	1	28	4587
2.55	1	1	256	1	1	28	4587
2.551	1	1	256	2	1	28	4587
2.552	1	1	256	3	1	28	4587
2.553	1	1	256	4	1	28	4587
2.554	1	1	256	5	1	28	4587
2.555	1	1	256	6	1	28	4587
2.556	1	1	256	7	1	28	4587
2.557	1	1	256	8	1	28	4587
2.558	1	1	256	9	1	28	4587
2.559	1	1	256	10	1	28	4587
2.56	1	1	257	1	1	28	4587
2.561	1	1	257	2	1	28	4587
2.562	1	1	257	3	1	28	4587
2.563	1	1	257	4	1	28	4587
2.564	1	1	257	5	1	28	4587
2.565	1	1	257	6	1	28	4587
2.566	1	1	257	7	1	28	4587
2.567	1	1	257	8	1	28	4587
2.568	1	1	257	9	1	28	4587
2.569	1	1	257	10	1	28	4587
2.57	1	1	258	1	1	28	4587
2.571	1	1	258	2	1	28	4587
2.572	1	1	258	3	1	28	4587
2.573	1	1	258	4	1	28	4587
2.574	1	1	258	5	1	28	4587
2.575	1	1	258	6	1	28	4587
2.576	1	1	258	7	1	28	4587
2.577	1	1	258	8	1	28	4587
2.578	1	1	258	9	1	28	4587
2.579	1	1	258	10	1	28	4587
2.58	1	1	259	1	1	28	4587
2.581	1	1	259	2	1	28	4587
2.582	1	1	259	3	1	28	4587
2.583	1	1	259	4	1	28	4587
2.584	1	1	259	5	1	28	4587
2.585	1	1	259	6	1	28	4587
2.586	1	1	259	7	1	28	4587
2.587	1	1	259	8	1	28	4587
2.588	1	1	259	9	1	28	4587
2.589	1	1	259	10	1	28	4587
2.59	1	1	260	1	1	28	4587
2.591	1	1	260	2	1	28	4587
2.592	1	1	260	3	1	28	4587
2.593	1	1	260	4	1	28	4587
2.594	1	1	260	5	1	28	4587
2.595	1	1	260	6	1	28	4587
2.596	1	1	260	7	1	28	4587
2.597	1	1	260	8	1	28	4587
2.598	1	1	260	9	1	28	4587
2.599	1	1	260	10	1	28	4587
2.6	1	1	261	1	1	28	4587
2.601	1	1	261	2	1	28	4587
2.602	1	1	261	3	1	28	4587
2.603	1	1	261	4	1	28	4587
2.604	1	1	261	5	1	28	4587
2.605	1	1	261	6	1	28	4587
2.606	1	1	261	7	1	28	4587
2.607	1	1	261	8	1	28	4587
2.608	1	1	261	9	1	28	4587
2.609	1	1	261	10	1	28	4587
2.61	1	1	262	1	1	28	4587
2.611	1	1	262	2	1	28	4587
2.612	1	1	262	3	1	28	4587
2.613	1	1	262	4	1	28	4587
2.614	1	1	262	5	1	28	4587
2.615	1	1	262	6	1	28	4587
2.616	1	1	262	7	1	28	4587
2.617	1	1	262	8	1	28	4587
2.618	1	1	262	9	1	28	4587
2.619	1	1	262	10	1	28	4587
2.62	1	1	263	1	1	28	4587
2.621	1	1	263	2	1	28	4587
2.622	1	1	263	3	1	28	4587
2.623	1	1	263	4	1	28	4587
2.624	1	1	263	5	1	28	4587
2.625	1	1	263	6	1	28	4587
2.626	1	1	263	7	1	28	4587
2.627	1	1	263	8	1	28	4587
2.628	1	1	263	9	1	28	4587
2.629	1	1	263	10	1	28	4587
2.63	1	1	264	1	1	28	4587
2.631	1	1	264	2	1	28	4587
2.632	1	1	264	3	1	28	4587
2.633	1	1	264	4	1	28	4587
2.634	1	1	264	5	1	28	4587
2.635	1	1	264	6	1	28	4587
2.636	1	1	264	7	1	28	4587
2.637	1	1	264	8	1	28	4587
2.638	1	1	264	9	1	28	4587
2.639	1	1	264	10	1	28	4587
2.64	1	1	265	1	1	28	4587
2.641	1	1	265	2	1	28	4587
2.642	1	1	265	3	1	28	4587
2.643	1	1	265	4	1	28	4587
2.644	1	1	265	5	1	28	4587
2.645	1	1	265	6	1	28	4587
2.646	1	1	265	7	1	28	4587
2.647	1	1	265	8	1	28	4587
2.648	1	1	265	9	1	28	4587
2.649	1	1	265	10	1	28	4587
2.65	1	1	266	1	1	28	4587
2.651	1	1	266	2	1	28	4587
2.652	1	1	266	3	1	28	4587
2.653	1	1	266	4	1	28	4587
2.654	1	1	266	5	1	28	4587
2.655	1	1	266	6	1	28	4587
2.656	1	1	266	7	1	28	4587
2.657	1	1	266	8	1	28	4587
2.658	1	1	266	9	1	28	4587
2.659	1	1	266	10	1	28	4587
2.66	1	1	267	1	1	28	4587
2.661	1	1	267	2	1	28	4587
2.662	1	1	267	3	1	28	4587
2.663	1	1	267	4	1	28	4587
2.664	1	1	267	5	1	28	4587
2.665	1	1	267	6	1	28	4587
2.666	1	1	267	7	1	28	4587
2.667	1	1	267	8	1	28	4587
2.668	1	1	267	9	1	28	4587
2.669	1	1	267	10	1	28	4587
2.67	1	1	268	1	1	28	4587
2.671	1	1	268	2	1	28	4587
2.672	1	1	268	3	1	28	4587
2.673	1	1	268	4	1	28	4587
2.674	1	1	268	5	1	28	4587
2.675	1	1	268	6	1	28	4587
2.676	1	1	268	7	1	28	4587
2.677	1	1	268	8	1	28	4587
2.678	1	1	268	9	1	28	4587
2.679	1	1	268	10	1	28	4587
2.68	1	1	269	1	1	28	4587
2.681	1	1	269	2	1	28	4587
2.682	1	1	269	3	1	28	4587
2.683	1	1	269	4	1	28	4587
2.684	1	1	269	5	1	28	4587
2.685	1	1	269	6	1	28	4587
2.686	1	1	269	7	1	28	4587
2.687	1	1	269	8	1	28	4587
2.688	1	1	269	9	1	28	4587
2.689	1	1	269	10	1	28	4587
2.69	1	1	270	1	1	28	4587
2.691	1	1	270	2	1	28	4587
2.692	1	1	270	3	1	28	4587
2.693	1	1	270	4	1	28	4587
2.694	1	1	270	5	1	28	4587
2.695	1	1	270	6	1	28	4587
2.696	1	1	270	7	1	28	4587
2.697	1	1	270	8	1	28	4587
2.698	1	1	270	9	1	28	4587
2.699	1	1	270	10	1	28	4587
2.7	1	1	271	1	1	28	4587
2.701	1	1	271	2	1	28	4587
2.702	1	1	271	3	1	28	4587
2.703	1	1	271	4	1	28	4587
2.704	1	1	271	5	1	28	4587
2.705	1	1	271	6	1	28	4587
2.706	1	1	271	7	1	28	4587
2.707	1	1	271	8	1	28	4587
2.708	1	1	271	9	1	28	4587
2.709	1	1	271	10	1	28	4587
2.71	1	1	272	1	1	28	4587
2.711	1	1	272	2	1	28	4587
2.712	1	1	272	3	1	28	4587
2.713	1	1	272	4	1	28	4587
2.714	1	1	272	5	1	28	4587
2.715	1	1	272	6	1	28	4587
2.716	1	1	272	7	1	28	4587
2.717	1	1	272	8	1	28	4587
2.718	1	1	272	9	1	28	4587
2.719	1	1	272	10	1	28	4587
2.72	1	1	273	1	1	28	4587
2.721	1	1	273	2	1	28	4587
2.722	1	1	273	3	1	28	4587
2.723	1	1	273	4	1	28	4587
2.724	1	1	273	5	1	28	4587
2.725	1	1	273	6	1	28	4587
2.726	1	1	273	7	1	28	4587
2.727	1	1	273	8	1	28	4587
2.728	1	1	273	9	1	28	4587
2.729	1	1	273	10	1	28	4587
2.73	1	1	274	1	1	28	4587
2.731	1	1	274	2	1	28	4587
2.732	1	1	274	3	1	28	4587
2.733	1	1	274	4	1	28	4587
2.734	1	1	274	5	1	28	4587
2.735	1	1	274	6	1	28	4587
2.736	1	1	274	7	1	28	4587
2.737	1	1	274	8	1	28	4587
2.738	1	1	274	9	1	28	4587
2.739	1	1	274	10	1	28	4587
2.74	1	1	275	1	1	28	4587
2.741	1	1	275	2	1	28	4587
2.742	1	1	275	3	1	28	4587
2.743	1	1	275	4	1	28	4587
2.744	1	1	275	5	1	28	4587
2.745	1	1	275	6	1	28	4587
2.746	1	1	275	7	1	28	4587
2.747	1	1	275	8	1	28	4587
2.748	1	1	275	9	1	28	4587
2.749	1	1	275	10	1	28	4587
2.75	1	1	276	1	1	28	4587
2.751	1	1	276	2	1	28	4587
2.752	1	1	276	3	1	28	4587
2.753	1	1	276	4	1	28	4587
2.754	1	1	276	5	1	28	4587
2.755	1	1	276	6	1	28	4587
2.756	1	1	276	7	1	28	4587
2.757	1	1	276	8	1	28	4587
2.758	1	1	276	9	1	28	4587
2.759	1	1	276	10	1	28	4587
2.76	1	1	277	1	1	28	4587
2.761	1	1	277	2	1	28	4587
2.762	1	1	277	3	1	28	4587
2.763	1	1	277	4	1	28	4587
2.764	1	1	277	5	1	28	4587
2.765	1	1	277	6	1	28	4587
2.766	1	1	277	7	1	28	4587
2.767	1	1	277	8	1	28	4587
2.768	1	1	277	9	1	28	4587
2.769	1	1	277	10	1	28	4587
2.77	1	1	278	1	1	28	4587
2.771	1	1	278	2	1	28	4587
2.772	1	1	278	3	1	28	4587
2.773	1	1	278	4	1	28	4587
2.774	1	1	278	5	1	28	4587
2.775	1	1	278	6	1	28	4587
2.776	1	1	278	7	1	28	4587
2.777	1	1	278	8	1	28	4587
2.778	1	1	278	9	1	28	4587
2.779	1	1	278	10	1	28	4587
2.78	1	1	279	1	1	28	4587
2.781	1	1	279	2	1	28	4587
2.782	1	1	279	3	1	28	4587
2.783	1	1	279	4	1	28	4587
2.784	1	1	279	5	1	28	4587
2.785	1	1	279	6	1	28	4587
2.786	1	1	279	7	1	28	4587
2.787	1	1	279	8	1	28	4587
2.788	1	1	279	9	1	28	4587
2.789	1	1	279	10	1	28	4587
2.79	1	1	280	1	1	28	4587
2.791	1	1	280	2	1	28	4587
2.792	1	1	280	3	1	28	4587
2.793	1	1	280	4	1	28	4587
2.794	1	1	280	5	1	28	4587
2.795	1	1	280	6	1	28	4587
2.796	1	1	280	7	1	28	4587
2.797	1	1	280	8	1	28	4587
2.798	1	1	280	9	1	28	4587
2.799	1	1	280	10	1	28	4587
2.8	1	1	281	1	1	28	4587
2.801	1	1	281	2	1	28	4587
2.802	1	1	281	3	1	28	4587
2.803	1	1	281	4	1	28	4587
2.804	1	1	281	5	1	28	4587
2.805	1	1	281	6	1	28	4587
2.806	1	1	281	7	1	28	4587
2.807	1	1	281	8	1	28	4587
2.808	1	1	281	9	1	28	4587
2.809	1	1	281	10	1	28	4587
2.81	1	1	282	1	1	28	4587
2.811	1	1	282	2	1	28	4587
2.812	1	1	282	3	1	28	4587
2.813	1	1	282	4	1	28	4587
2.814	1	1	282	5	1	28	4587
2.815	1	1	282	6	1	28	4587
2.816	1	1	282	7	1	28	4587
2.817	1	1	282	8	1	28	4587
2.818	1	1	282	9	1	28	4587
2.819	1	1	282	10	1	28	4587
2.82	1	1	283	1	1	28	4587
2.821	1	1	283	2	1	28	4587
2.822	1	1	283	3	1	28	4587
2.823	1	1	283	4	1	28	4587
2.824	1	1	283	5	1	28	4587
2.825	1	1	283	6	1	28	4587
2.826	1	1	283	7	1	28	4587
2.827	1	1	283	8	1	28	4587
2.828	1	1	283	9	1	28	4587
2.829	1	1	283	10	1	28	4587
2.83	1	1	284	1	1	28	4587
2.831	1	1	284	2	1	28	4587
2.832	1	1	284	3	1	28	4587
2.833	1	1	284	4	1	28	4587
2.834	1	1	284	5	1	28	4587
2.835	1	1	284	6	1	28	4587
2.836	1	1	284	7	1	28	4587
2.837	1	1	284	8	1	28	4587
2.838	1	1	284	9	1	28	4587
2.839	1	1	284	10	1	28	4587
2.84	1	1	285	1	1	28	4587
2.841	1	1	285	2	1	28	4587
2.842	1	1	285	3	1	28	4587
2.843	1	1	285	4	1	28	4587
2.844	1	1	285	5	1	28	4587
2.845	1	1	285	6	1	28	4587
2.846	1	1	285	7	1	28	4587
2.847	1	1	285	8	1	28	4587
2.848	1	1	285	9	1	28	4587
2.849	1	1	285	10	1	28	4587
2.85	1	1	286	1	1	28	4587
2.851	1	1	286	2	1	28	4587
2.852	1	1	286	3	1	28	4587
2.853	1	1	286	4	1	28	4587
2.854	1	1	286	5	1	28	4587
2.855	1	1	286	6	1	28	4587
2.856	1	1	286	7	1	28	4587
2.857	1	1	286	8	1	28	4587
2.858	1	1	286	9	1	28	4587
2.859	1	1	286	10	1	28	4587
2.86	1	1	287	1	1	28	4587
2.861	1	1	287	2	1	28	4587
2.862	1	1	287	3	1	28	4587
2.863	1	1	287	4	1	28	4587
2.864	1	1	287	5	1	28	4587
2.865	1	1	287	6	1	28	4587
2.866	1	1	287	7	1	28	4587
2.867	1	1	287	8	1	28	4587
2.868	1	1	287	9	1	28	4587
2.869	1	1	287	10	1	28	4587
2.87	1	1	288	1	1	28	4587
2.871	1	1	288	2	1	28	4587
2.872	1	1	288	3	1	28	4587
2.873	1	1	288	4	1	28	4587
2.874	1	1	288	5	1	28	4587
2.875	1	1	288	6	1	28	4587
2.876	1	1	288	7	1	28	4587
2.877	1	1	288	8	1	28	4587
2.878	1	1	288	9	1	28	4587
2.879	1	1	288	10	1	28	4587
2.88	1	1	289	1	1	28	4587
2.881	1	1	289	2	1	28	4587
2.882	1	1	289	3	1	28	4587
2.883	1	1	289	4	1	28	4587
2.884	1	1	289	5	1	28	4587
2.885	1	1	289	6	1	28	4587
2.886	1	1	289	7	1	28	4587
2.887	1	1	289	8	1	28	4587
2.888	1	1	289	9	1	28	4587
2.889	1	1	289	10	1	28	4587
2.89	1	1	290	1	1	28	4587
2.891	1	1	290	2	1	28	4587
2.892	1	1	290	3	1	28	4587
2.893	1	1	290	4	1	28	4587
2.894	1	1	290	5	1	28	4587
2.895	1	1	290	6	1	28	4587
2.896	1	1	290	7	1	28	4587
2.897	1	1	290	8	1	28	4587
2.898	1	1	290	9	1	28	4587
2.899	1	1	290	10	1	28	4587
2.9	1	1	291	1	1	28	4587
2.901	1	1	291	2	1	28	4587
2.902	1	1	291	3	1	28	4587
2.903	1	1	291	4	1	28	4587
2.904	1	1	291	5	1	28	4587
2.905	1	1	291	6	1	28	4587
2.906	1	1	291	7	1	28	4587
2.907	1	1	291	8	1	28	4587
2.908	1	1	291	9	1	28	4587
2.909	1	1	291	10	1	28	4587
2.91	1	1	292	1	1	28	4587
2.911	1	1	292	2	1	28	4587
2.912	1	1	292	3	1	28	4587
2.913	1	1	292	4	1	28	4587
2.914	1	1	292	5	1	28	4587
2.915	1	1	292	6	1	28	4587
2.916	1	1	292	7	1	28	4587
2.917	1	1	292	8	1	28	4587
2.918	1	1	292	9	1	28	4587
2.919	1	1	292	10	1	28	4587
2.92	1	1	293	1	1	28	4587
2.921	1	1	293	2	1	28	4587
2.922	1	1	293	3	1	28	4587
2.923	1	1	293	4	1	28	4587
2.924	1	1	293	5	1	28	4587
2.925	1	1	293	6	1	28	4587
2.926	1	1	293	7	1	28	4587
2.927	1	1	293	8	1	28	4587
2.928	1	1	293	9	1	28	4587
2.929	1	1	293	10	1	28	4587
2.93	1	1	294	1	1	28	4587
2.931	1	1	294	2	1	28	4587
2.932	1	1	294	3	1	28	4587
2.933	1	1	294	4	1	28	4587
2.934	1	1	294	5	1	28	4587
2.935	1	1	294	6	1	28	4587
2.936	1	1	294	7	1	28	4587
2.937	1	1	294	8	1	28	4587
2.938	1	1	294	9	1	28	4587
2.939	1	1	294	10	1	28	4587
2.94	1	1	295	1	1	28	4587
2.941	1	1	295	2	1	28	4587
2.942	1	1	295	3	1	28	4587
2.943	1	1	295	4	1	28	4587
2.944	1	1	295	5	1	28	4587
2.945	1	1	295	6	1	28	4587
2.946	1	1	295	7	1	28	4587
2.947	1	1	295	8	1	28	4587
2.948	1	1	295	9	1	28	4587
2.949	1	1	295	10	1	28	4587
2.95	1	1	296	1	1	28	4587
2.951	1	1	296	2	1	28	4587
2.952	1	1	296	3	1	28	4587
2.953	1	1	296	4	1	28	4587
2.954	1	1	296	5	1	28	4587
2.955	1	1	296	6	1	28	4587
2.956	1	1	296	7	1	28	4587
2.957	1	1	296	8	1	28	4587
2.958	1	1	296	9	1	28	4587
2.959	1	1	296	10	1	28	4587
2.96	1	1	297	1	1	28	4587
2.961	1	1	297	2	1	28	4587
2.962	1	1	297	3	1	28	4587
2.963	1	1	297	4	1	28	4587
2.964	1	1	297	5	1	28	4587
2.965	1	1	297	6	1	28	4587
2.966	1	1	297	7	1	28	4587
2.967	1	1	297	8	1	28	4587
2.968	1	1	297	9	1	28	4587
2.969	1	1	297	10	1	28	4587
2.97	1	1	298	1	1	28	4587
2.971	1	1	298	2	1	28	4587
2.972	1	1	298	3	1	28	4587
2.973	1	1	298	4	1	28	4587
2.974	1	1	298	5	1	28	4587
2.975	1	1	298	6	1	28	4587
2.976	1	1	298	7	1	28	4587
2.977	1	1	298	8	1	28	4587
2.978	1	1	298	9	1	28	4587
2.979	1	1	298	10	1	28	4587
2.98	1	1	299	1	1	28	4587
2.981	1	1	299	2	1	28	4587
2.982	1	1	299	3	1	28	4587
2.983	1	1	299	4	1	28	4587
2.984	1	1	299	5	1	28	4587
2.985	1	1	299	6	1	28	4587
2.986	1	1	299	7	1	28	4587
2.987	1	1	299	8	1	28	4587
2.988	1	1	299	9	1	28	4587
2.989	1	1	299	10	1	28	4587
2.99	1	1	300	1	1	28	4587
2.991	1	1	300	2	1	28	4587
2.992	1	1	300	3	1	28	4587
2.993	1	1	300	4	1	28	4587
2.994	1	1	300	5	1	28	4587
2.995	1	1	300	6	1	28	4587
2.996	1	1	300	7	1	28	4587
2.997	1	1	300	8	1	28	4587
2.998	1	1	300	9	1	28	4587
2.999	1	1	300	10	1	28	4587
3	1	1	301	1	1	28	4587
3.001	1	1	301	2	1	28	4587
3.002	1	1	301	3	1	28	4587
